발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster
1686899053395,"150 km SE of Chignik, Alaska",reviewed,0,340,earthquake,4.7, Alaska,-156.7323,55.3247,9.8,2023-06-16 07:04:13.395000+00:00,0
1686899927504,"101 km SW of Puerto Cortés, Costa Rica",reviewed,0,272,earthquake,4.2, Costa Rica,-84.2112,8.3513,10.0,2023-06-16 07:18:47.504000+00:00,0
1686900210021,"30 km SSW of White Mountain, Alaska",reviewed,1,290,earthquake,4.3, Alaska,-163.6323,64.4223,14.7,2023-06-16 07:23:30.021000+00:00,0
1686902448405,"32 km SSW of White Mountain, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-163.6376,64.4066,17.1,2023-06-16 08:00:48.405000+00:00,1
1686903094184,"261 km SSW of ‘Ohonua, Tonga",reviewed,0,554,earthquake,6.0, Tonga,-175.9259,-23.5201,20.0,2023-06-16 08:11:34.184000+00:00,0
1686903626948,"255 km SSW of ‘Ohonua, Tonga",reviewed,0,312,earthquake,4.5, Tonga,-175.8448,-23.4916,31.837,2023-06-16 08:20:26.948000+00:00,2
1686904008424,Tonga region,reviewed,0,271,earthquake,4.2,Tonga region,-175.8813,-23.399,22.159,2023-06-16 08:26:48.424000+00:00,0
1686904894974,"251 km SSW of ‘Ohonua, Tonga",reviewed,0,400,earthquake,5.1, Tonga,-175.9564,-23.4104,17.595,2023-06-16 08:41:34.974000+00:00,0
1686905463519,"260 km SSW of ‘Ohonua, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-175.8147,-23.5509,8.709,2023-06-16 08:51:03.519000+00:00,0
1686906470009,"96 km WSW of Coquimbo, Chile",reviewed,0,298,earthquake,4.4, Chile,-72.1963,-30.403,15.036,2023-06-16 09:07:50.009000+00:00,0
1686907520868,"261 km S of ‘Ohonua, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-175.3652,-23.6744,10.0,2023-06-16 09:25:20.868000+00:00,0
1686908856300,"291 km S of ‘Ohonua, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-175.3139,-23.9502,10.0,2023-06-16 09:47:36.300000+00:00,0
1686909295096,"27 km ESE of Adilcevaz, Turkey",reviewed,0,284,earthquake,4.3, Turkey,42.996,38.667,16.035,2023-06-16 09:54:55.096000+00:00,0
1686910303460,"84 km N of Charlotte Amalie, U.S. Virgin Islands",reviewed,0,190,earthquake,3.51, U.S. Virgin Islands,-64.9156,19.1015,63.0,2023-06-16 10:11:43.460000+00:00,2
1686910659897,"271 km SSW of ‘Ohonua, Tonga",reviewed,0,271,earthquake,4.2, Tonga,-175.9363,-23.6134,10.0,2023-06-16 10:17:39.897000+00:00,0
1686912325568,"254 km SSW of ‘Ohonua, Tonga",reviewed,0,518,earthquake,5.8, Tonga,-175.602,-23.5603,20.0,2023-06-16 10:45:25.568000+00:00,0
1686912516251,"270 km SSW of ‘Ohonua, Tonga",reviewed,0,340,earthquake,4.7, Tonga,-175.7926,-23.6541,27.505,2023-06-16 10:48:36.251000+00:00,0
1686916089720,"269 km SSW of ‘Ohonua, Tonga",reviewed,0,312,earthquake,4.5, Tonga,-175.72,-23.6714,31.74,2023-06-16 11:48:09.720000+00:00,2
1686916468365,"266 km SSW of ‘Ohonua, Tonga",reviewed,0,340,earthquake,4.7, Tonga,-175.6909,-23.652,10.0,2023-06-16 11:54:28.365000+00:00,0
1686918249390,"13 km SSW of Hasaki, Japan",reviewed,0,385,earthquake,4.9, Japan,140.7607,35.6288,44.782,2023-06-16 12:24:09.390000+00:00,2
1686925971010,"81 km N of Arecibo, Puerto Rico",reviewed,0,178,earthquake,3.4, Puerto Rico,-66.6286666666667,19.2033333333333,28.69,2023-06-16 14:32:51.010000+00:00,1
1686932382285,central Mid-Atlantic Ridge,reviewed,0,312,earthquake,4.5,central Mid-Atlantic Ridge,-24.3991,-1.2685,10.0,2023-06-16 16:19:42.285000+00:00,0
1686933508069,"5 km WNW of Mauzé-sur-le-Mignon, France",reviewed,0,628,earthquake,4.8, France,-0.7295,46.2145,5.0,2023-06-16 16:38:28.069000+00:00,0
1686934870208,"278 km S of ‘Ohonua, Tonga",reviewed,0,312,earthquake,4.5, Tonga,-175.3838,-23.8276,24.929,2023-06-16 17:01:10.208000+00:00,0
1686935073395,"251 km SSW of ‘Ohonua, Tonga",reviewed,0,385,earthquake,5.0, Tonga,-175.8382,-23.4576,10.0,2023-06-16 17:04:33.395000+00:00,0
1686937412227,"73 km WSW of Panguna, Papua New Guinea",reviewed,0,354,earthquake,4.8, Papua New Guinea,154.8638,-6.5498,35.0,2023-06-16 17:43:32.227000+00:00,2
1686939112633,south of the Fiji Islands,reviewed,0,354,earthquake,4.8,south of the Fiji Islands,-176.636,-24.1279,10.0,2023-06-16 18:11:52.633000+00:00,0
1686941800827,"81 km WSW of Basco, Philippines",reviewed,0,369,earthquake,4.9, Philippines,121.317,20.0431,10.0,2023-06-16 18:56:40.827000+00:00,0
1686941989802,"Andreanof Islands, Aleutian Islands, Alaska",reviewed,0,188,earthquake,3.5, Aleutian Islands,-179.1355,51.1072,35.0,2023-06-16 18:59:49.802000+00:00,1
1686942651064,Tonga region,reviewed,1,591,earthquake,6.2,Tonga region,-175.6208,-23.5577,16.0,2023-06-16 19:10:51.064000+00:00,0
1686943470272,"263 km SSW of ‘Ohonua, Tonga",reviewed,0,312,earthquake,4.5, Tonga,-175.6507,-23.6273,10.0,2023-06-16 19:24:30.272000+00:00,0
1686945718505,"281 km SSW of ‘Ohonua, Tonga",reviewed,0,340,earthquake,4.7, Tonga,-175.7011,-23.7906,28.073,2023-06-16 20:01:58.505000+00:00,0
1686947444730,"266 km SSW of ‘Ohonua, Tonga",reviewed,0,465,earthquake,5.5, Tonga,-175.8992,-23.5832,13.985,2023-06-16 20:30:44.730000+00:00,0
1686948947944,"255 km SSW of ‘Ohonua, Tonga",reviewed,0,340,earthquake,4.7, Tonga,-175.6836,-23.5514,4.179,2023-06-16 20:55:47.944000+00:00,0
1686949188212,"262 km SSW of ‘Ohonua, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-175.9471,-23.5275,35.815,2023-06-16 20:59:48.212000+00:00,2
1686949418461,"259 km SSW of ‘Ohonua, Tonga",reviewed,0,259,earthquake,4.1, Tonga,-175.8052,-23.5502,10.0,2023-06-16 21:03:38.461000+00:00,0
1686951159178,"47 km SE of Atka, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-173.7814,51.8579,10.0,2023-06-16 21:32:39.178000+00:00,1
1686951403496,"117 km ESE of Akutan, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-164.06,53.8394,20.469,2023-06-16 21:36:43.496000+00:00,1
1686956553968,eastern Uzbekistan,reviewed,0,284,earthquake,4.3,eastern Uzbekistan,67.8378,38.5352,10.0,2023-06-16 23:02:33.968000+00:00,0
1686959298538,"70 km SW of La Tirana, Chile",reviewed,0,272,earthquake,4.2, Chile,-70.6888,-20.6453,31.267,2023-06-16 23:48:18.538000+00:00,2
1686961575154,"110 km S of Honchō, Japan",reviewed,0,485,earthquake,5.6, Japan,142.7329,41.1421,34.0,2023-06-17 00:26:15.154000+00:00,0
1686961698012,"91 km WNW of Kirakira, Solomon Islands",reviewed,0,298,earthquake,4.4, Solomon Islands,161.1064,-10.2505,35.0,2023-06-17 00:28:18.012000+00:00,2
1686964701683,South Indian Ocean,reviewed,0,284,earthquake,4.3,South Indian Ocean,40.5391,-28.3185,10.0,2023-06-17 01:18:21.683000+00:00,0
1686966926159,"153 km N of Las Khorey, Somalia",reviewed,0,340,earthquake,4.7, Somalia,48.224,12.5438,10.0,2023-06-17 01:55:26.159000+00:00,0
1686968822369,"1 km SSE of Marans, France",reviewed,0,271,earthquake,3.9, France,-0.9822,46.2958,5.0,2023-06-17 02:27:02.369000+00:00,0
1686972676595,"132 km S of Muncar, Indonesia",reviewed,0,298,earthquake,4.4, Indonesia,114.2335,-9.6259,60.985,2023-06-17 03:31:16.595000+00:00,2
1686973455579,"64 km SW of Kirakira, Solomon Islands",reviewed,0,284,earthquake,4.3, Solomon Islands,161.494,-10.8603,10.0,2023-06-17 03:44:15.579000+00:00,0
1686976600509,"7 km SSE of Sácama, Colombia",reviewed,0,271,earthquake,4.2, Colombia,-72.234,6.0341,35.0,2023-06-17 04:36:40.509000+00:00,2
1686976951430,"83 km NW of San Antonio, Puerto Rico",reviewed,0,197,earthquake,3.58, Puerto Rico,-67.5458,19.1176,41.0,2023-06-17 04:42:31.430000+00:00,1
1686977862015,"165 km E of Noda, Japan",reviewed,0,354,earthquake,4.8, Japan,143.7456,40.257,10.0,2023-06-17 04:57:42.015000+00:00,0
1686977896693,south of Panama,reviewed,0,433,earthquake,5.3,south of Panama,-82.3225,7.6011,16.833,2023-06-17 04:58:16.693000+00:00,0
1686981779700,Tonga region,reviewed,0,298,earthquake,4.4,Tonga region,-175.8088,-23.7024,3.037,2023-06-17 06:02:59.700000+00:00,0
1686983265727,Mid-Indian Ridge,reviewed,0,326,earthquake,4.6,Mid-Indian Ridge,70.7644,-25.9848,10.0,2023-06-17 06:27:45.727000+00:00,0
1686984777094,"251 km SSW of ‘Ohonua, Tonga",reviewed,0,284,earthquake,4.3, Tonga,-175.7837,-23.4787,18.351,2023-06-17 06:52:57.094000+00:00,0
1686994661605,"3 km S of Urakawa, Japan",reviewed,0,284,earthquake,4.3, Japan,142.7791,42.1227,60.608,2023-06-17 09:37:41.605000+00:00,2
1686996526124,southeast of the Loyalty Islands,reviewed,0,298,earthquake,4.4,southeast of the Loyalty Islands,170.512,-23.1121,10.0,2023-06-17 10:08:46.124000+00:00,0
1686996920175,"60 km N of Namuac, Philippines",reviewed,0,465,earthquake,5.5, Philippines,121.2021,19.154,32.676,2023-06-17 10:15:20.175000+00:00,0
1686997011941,southeast of the Loyalty Islands,reviewed,0,271,earthquake,4.2,southeast of the Loyalty Islands,170.4677,-22.7848,10.0,2023-06-17 10:16:51.941000+00:00,0
1686999688769,"185 km SE of Severo-Kuril’sk, Russia",reviewed,0,271,earthquake,4.2, Russia,157.8014,49.4021,10.0,2023-06-17 11:01:28.769000+00:00,0
1687001180456,"241 km SSW of ‘Ohonua, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-175.472,-23.4652,22.0,2023-06-17 11:26:20.456000+00:00,0
1687001377410,"263 km SSW of ‘Ohonua, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-175.8688,-23.5647,10.0,2023-06-17 11:29:37.410000+00:00,0
1687001421965,"231 km SSW of ‘Ohonua, Tonga",reviewed,0,385,earthquake,5.0, Tonga,-175.8247,-23.2651,10.0,2023-06-17 11:30:21.965000+00:00,0
1687001727513,"241 km S of ‘Ohonua, Tonga",reviewed,0,284,earthquake,4.3, Tonga,-175.3532,-23.4892,10.0,2023-06-17 11:35:27.513000+00:00,0
1687002160455,"85 km SSW of Honchō, Japan",reviewed,0,386,earthquake,5.0, Japan,142.6033,41.3973,53.221,2023-06-17 11:42:40.455000+00:00,2
1687003779024,"254 km SSW of ‘Ohonua, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-175.7246,-23.5294,22.942,2023-06-17 12:09:39.024000+00:00,0
1687005044731,"9 km S of Khowy, Iran",reviewed,0,312,earthquake,4.5, Iran,44.9405,38.4669,10.0,2023-06-17 12:30:44.731000+00:00,0
1687005505105,"232 km SSW of ‘Ohonua, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-175.6513,-23.336,10.0,2023-06-17 12:38:25.105000+00:00,0
1687008004222,"291 km SSW of ‘Ohonua, Tonga",reviewed,0,340,earthquake,4.7, Tonga,-175.5442,-23.9141,10.0,2023-06-17 13:20:04.222000+00:00,0
1687008466737,"294 km SSW of ‘Ohonua, Tonga",reviewed,0,354,earthquake,4.8, Tonga,-175.9791,-23.8279,10.0,2023-06-17 13:27:46.737000+00:00,0
1687009067168,"243 km SSW of ‘Ohonua, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-175.5378,-23.4687,10.0,2023-06-17 13:37:47.168000+00:00,0
1687009174944,"85 km SSE of Atka, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-173.9134,51.4484,35.0,2023-06-17 13:39:34.944000+00:00,1
1687009881578,"241 km S of ‘Ohonua, Tonga",reviewed,0,259,earthquake,4.1, Tonga,-175.2406,-23.5099,10.0,2023-06-17 13:51:21.578000+00:00,0
1687011017700,"241 km ESE of Yamada, Japan",reviewed,0,284,earthquake,4.3, Japan,144.682,39.0,10.0,2023-06-17 14:10:17.700000+00:00,0
1687014952692,"67 km SW of Atka, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-174.8573,51.7486,35.0,2023-06-17 15:15:52.692000+00:00,1
1687015954284,Tonga region,reviewed,0,298,earthquake,4.4,Tonga region,-175.9418,-23.8451,23.428,2023-06-17 15:32:34.284000+00:00,0
1687016134194,"113 km ENE of Luganville, Vanuatu",reviewed,0,326,earthquake,4.6, Vanuatu,168.1988,-15.309,10.0,2023-06-17 15:35:34.194000+00:00,0
1687018668052,"83 km WNW of Talara, Peru",reviewed,0,340,earthquake,4.7, Peru,-81.9976,-4.369,10.0,2023-06-17 16:17:48.052000+00:00,0
1687019133967,"14 km SE of Kishtwār, India",reviewed,0,287,earthquake,4.3, India,75.9002,33.2377,10.0,2023-06-17 16:25:33.967000+00:00,0
1687021692573,"63 km S of Kashitashi, China",reviewed,0,271,earthquake,4.2, China,79.9423,35.7353,13.597,2023-06-17 17:08:12.573000+00:00,0
1687022420862,"274 km SSW of ‘Ohonua, Tonga",reviewed,0,354,earthquake,4.8, Tonga,-175.8633,-23.6705,10.0,2023-06-17 17:20:20.862000+00:00,0
1687026645940,"51 km N of San Juan, Puerto Rico",reviewed,0,149,earthquake,3.11, Puerto Rico,-66.1796666666667,18.9306666666667,19.9,2023-06-17 18:30:45.940000+00:00,1
1687027497573,"126 km NNE of Hihifo, Tonga",reviewed,0,500,earthquake,5.7, Tonga,-173.2694,-14.9328,8.0,2023-06-17 18:44:57.573000+00:00,0
1687028295129,"118 km NNW of Asan-Maina Village, Guam",reviewed,0,284,earthquake,4.3, Guam,144.3282,14.4764,8.946,2023-06-17 18:58:15.129000+00:00,0
1687029421570,"121 km NNW of Piti Village, Guam",reviewed,0,298,earthquake,4.4, Guam,144.157,14.4291,10.0,2023-06-17 19:17:01.570000+00:00,0
1687034808156,"55 km S of Kashitashi, China",reviewed,0,271,earthquake,4.2, China,79.8923,35.8001,10.0,2023-06-17 20:46:48.156000+00:00,0
1687035159694,"Mindoro, Philippines",reviewed,0,298,earthquake,4.4, Philippines,120.7197,12.4676,10.0,2023-06-17 20:52:39.694000+00:00,0
1687036517815,western Indian-Antarctic Ridge,reviewed,0,340,earthquake,4.7,western Indian-Antarctic Ridge,124.807,-49.1748,10.0,2023-06-17 21:15:17.815000+00:00,0
1687036808702,Tonga,reviewed,0,284,earthquake,4.3,Tonga,-173.9762,-16.3978,61.513,2023-06-17 21:20:08.702000+00:00,2
1687039376115,"16 km SE of Çağlayancerit, Turkey",reviewed,0,284,earthquake,4.3, Turkey,37.4085,37.6295,10.0,2023-06-17 22:02:56.115000+00:00,0
1687040424254,"23 km ENE of Bhadarwāh, India",reviewed,0,284,earthquake,4.3, India,75.9599,33.0208,10.0,2023-06-17 22:20:24.254000+00:00,0
1687042357486,"52 km WSW of La Tirana, Chile",reviewed,0,188,earthquake,3.5, Chile,-70.5666,-20.5142,35.0,2023-06-17 22:52:37.486000+00:00,1
1687043488583,"172 km NE of Bitung, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,126.1509,2.6182,55.789,2023-06-17 23:11:28.583000+00:00,2
1687043781479,Tonga region,reviewed,0,449,earthquake,5.4,Tonga region,-175.6426,-23.8866,10.047,2023-06-17 23:16:21.479000+00:00,0
1687050038086,"6 km SE of Bobon, Philippines",reviewed,0,298,earthquake,4.4, Philippines,126.3669,6.8263,63.494,2023-06-18 01:00:38.086000+00:00,2
1687051661490,"149 km N of Suárez, Puerto Rico",reviewed,0,213,earthquake,3.72, Puerto Rico,-65.682,19.7718,39.0,2023-06-18 01:27:41.490000+00:00,1
1687057102953,Kashmir-Xinjiang border region,reviewed,0,312,earthquake,4.5,Kashmir-Xinjiang border region,79.772,35.614,13.774,2023-06-18 02:58:22.953000+00:00,0
1687059899090,"8km SE of Talmage, CA",reviewed,1,499,earthquake,4.35,California,-123.0895,39.0893333,10.52,2023-06-18 03:44:59.090000+00:00,0
1687064594458,"212 km S of Adak, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-176.4365,49.9722,17.209,2023-06-18 05:03:14.458000+00:00,1
1687075232364,South Sandwich Islands region,reviewed,0,284,earthquake,4.3,South Sandwich Islands region,-26.41,-56.1064,10.0,2023-06-18 08:00:32.364000+00:00,0
1687079428964,"36 km NE of Archidona, Ecuador",reviewed,0,409,earthquake,5.1, Ecuador,-77.5799,-0.6767,26.6,2023-06-18 09:10:28.964000+00:00,0
1687080771309,"74 km NNW of Neiafu, Tonga",reviewed,0,284,earthquake,4.3, Tonga,-174.337,-18.065,8.423,2023-06-18 09:32:51.309000+00:00,0
1687081614493,"246 km SE of Hasaki, Japan",reviewed,0,298,earthquake,4.4, Japan,143.079,34.4988,10.0,2023-06-18 09:46:54.493000+00:00,0
1687088877288,"Near the coast of Antofagasta, Chile",reviewed,0,271,earthquake,4.2, Chile,-70.167,-24.2364,60.686,2023-06-18 11:47:57.288000+00:00,2
1687094539918,"285 km SSW of ‘Ohonua, Tonga",reviewed,0,369,earthquake,4.9, Tonga,-175.5957,-23.8466,10.0,2023-06-18 13:22:19.918000+00:00,0
1687095906360,"106 km NNE of Suárez, Puerto Rico",reviewed,0,175,earthquake,3.37, Puerto Rico,-65.6555,19.371,54.12,2023-06-18 13:45:06.360000+00:00,1
1687098339146,Tonga region,reviewed,0,400,earthquake,5.1,Tonga region,-175.9568,-23.8469,10.0,2023-06-18 14:25:39.146000+00:00,0
1687098525288,Tonga region,reviewed,0,400,earthquake,5.1,Tonga region,-175.977,-23.9165,10.0,2023-06-18 14:28:45.288000+00:00,0
1687098576581,Tonga region,reviewed,0,500,earthquake,5.7,Tonga region,-175.8514,-23.9629,10.0,2023-06-18 14:29:36.581000+00:00,0
1687098838353,south of the Fiji Islands,reviewed,0,340,earthquake,4.7,south of the Fiji Islands,-176.0418,-23.8696,10.0,2023-06-18 14:33:58.353000+00:00,0
1687100690814,"291 km SSW of ‘Ohonua, Tonga",reviewed,0,536,earthquake,5.9, Tonga,-175.9282,-23.8159,10.0,2023-06-18 15:04:50.814000+00:00,0
1687101016825,"284 km SSW of ‘Ohonua, Tonga",reviewed,0,385,earthquake,5.0, Tonga,-175.92,-23.7473,10.0,2023-06-18 15:10:16.825000+00:00,0
1687102502920,"294 km SSW of ‘Ohonua, Tonga",reviewed,0,354,earthquake,4.8, Tonga,-175.8529,-23.8663,10.0,2023-06-18 15:35:02.920000+00:00,0
1687102589982,"18 km N of Sincik, Turkey",reviewed,0,312,earthquake,4.5, Turkey,38.5869,38.1989,10.0,2023-06-18 15:36:29.982000+00:00,0
1687102796101,"273 km SSW of ‘Ohonua, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-175.9596,-23.6241,10.0,2023-06-18 15:39:56.101000+00:00,0
1687102877206,"266 km SSW of ‘Ohonua, Tonga",reviewed,0,284,earthquake,4.3, Tonga,-175.8871,-23.5852,10.0,2023-06-18 15:41:17.206000+00:00,0
1687103636042,"276 km SSW of ‘Ohonua, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-175.7243,-23.7375,10.0,2023-06-18 15:53:56.042000+00:00,0
1687103849073,"154 km W of San Jose Village, Northern Mariana Islands",reviewed,0,326,earthquake,4.6, Northern Mariana Islands,144.1918,14.842,10.0,2023-06-18 15:57:29.073000+00:00,0
1687103948476,"145 km NNW of Asan-Maina Village, Guam",reviewed,0,271,earthquake,4.2, Guam,144.1967,14.6893,10.0,2023-06-18 15:59:08.476000+00:00,0
1687105594664,"72 km W of Coquimbo, Chile",reviewed,0,271,earthquake,4.2, Chile,-72.0873,-29.8715,10.0,2023-06-18 16:26:34.664000+00:00,0
1687106066587,"Rota region, Northern Mariana Islands",reviewed,0,369,earthquake,4.9, Northern Mariana Islands,144.2585,14.7568,10.0,2023-06-18 16:34:26.587000+00:00,0
1687106089119,"39 km SSW of Duki, Pakistan",reviewed,0,271,earthquake,4.2, Pakistan,68.4073,29.8241,10.0,2023-06-18 16:34:49.119000+00:00,0
1687107524114,"44 km SE of Kushima, Japan",reviewed,0,355,earthquake,4.8, Japan,131.559,31.1917,35.0,2023-06-18 16:58:44.114000+00:00,2
1687107770074,Tonga region,reviewed,0,326,earthquake,4.6,Tonga region,-175.8614,-23.8003,10.0,2023-06-18 17:02:50.074000+00:00,0
1687108588353,"286 km SSW of ‘Ohonua, Tonga",reviewed,0,416,earthquake,5.2, Tonga,-175.8024,-23.8042,10.0,2023-06-18 17:16:28.353000+00:00,0
1687109639805,"33 km NE of Santa Monica, Philippines",reviewed,0,432,earthquake,5.3, Philippines,126.2524,10.2333,37.443,2023-06-18 17:33:59.805000+00:00,2
1687110422754,"77 km SSE of Sand Point, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-159.9287,54.7215,31.966,2023-06-18 17:47:02.754000+00:00,1
1687120222242,"101 km E of La Playa, Mexico",reviewed,1,639,earthquake,6.4, Mexico,-108.684,23.1803,10.0,2023-06-18 20:30:22.242000+00:00,0
1687120621887,"49 km SE of Kushima, Japan",reviewed,0,298,earthquake,4.4, Japan,131.551,31.125,44.971,2023-06-18 20:37:01.887000+00:00,2
1687121963441,"22 km SE of Saimbeyli, Turkey",reviewed,0,271,earthquake,4.2, Turkey,36.2621,37.841,10.0,2023-06-18 20:59:23.441000+00:00,0
1687123590265,south of Tonga,reviewed,0,246,earthquake,4.0,south of Tonga,-175.3792,-24.2083,10.0,2023-06-18 21:26:30.265000+00:00,1
1687125557518,south of Africa,reviewed,0,554,earthquake,6.0,south of Africa,31.1598,-48.6747,10.0,2023-06-18 21:59:17.518000+00:00,0
1687126561050,"89 km NNE of Punta Cana, Dominican Republic",reviewed,0,180,earthquake,3.42, Dominican Republic,-67.957,19.2733333333333,26.71,2023-06-18 22:16:01.050000+00:00,1
1687130731378,"95 km S of False Pass, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-163.6729,54.0144,57.247,2023-06-18 23:25:31.378000+00:00,2
1687134618898,"14 km ENE of Doğanşehir, Turkey",reviewed,0,259,earthquake,4.1, Turkey,38.0173,38.1399,10.0,2023-06-19 00:30:18.898000+00:00,0
1687138024997,"50 km NNE of Klyuchi, Russia",reviewed,0,271,earthquake,4.2, Russia,161.2141,56.727,15.849,2023-06-19 01:27:04.997000+00:00,0
1687138824074,"131 km SSE of Pyapon, Myanmar",reviewed,0,488,earthquake,5.6, Myanmar,96.2895,15.2546,13.518,2023-06-19 01:40:24.074000+00:00,0
1687139397034,"110 km SE of Modisi, Indonesia",reviewed,0,355,earthquake,4.8, Indonesia,125.208,-0.1794,54.48,2023-06-19 01:49:57.034000+00:00,2
1687139662908,"250 km SSW of ‘Ohonua, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-175.6963,-23.4956,10.0,2023-06-19 01:54:22.908000+00:00,0
1687140418797,"6 km WSW of el hed, Algeria",reviewed,0,223,earthquake,3.8, Algeria,4.7018,36.6276,10.0,2023-06-19 02:06:58.797000+00:00,1
1687144864521,West Chile Rise,reviewed,0,326,earthquake,4.6,West Chile Rise,-81.7822,-44.3182,10.0,2023-06-19 03:21:04.521000+00:00,0
1687145741581,"Fox Islands, Aleutian Islands, Alaska",reviewed,0,168,earthquake,3.3, Aleutian Islands,-166.9344,52.9369,35.0,2023-06-19 03:35:41.581000+00:00,1
1687146415189,"131 km SSE of Pyapon, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.3568,15.296,13.493,2023-06-19 03:46:55.189000+00:00,0
1687148029633,"129 km SSE of Pyapon, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.2152,15.235,10.0,2023-06-19 04:13:49.633000+00:00,0
1687148070786,"111 km SSE of Pyapon, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,96.1871,15.4065,10.0,2023-06-19 04:14:30.786000+00:00,0
